"ID";"Fecha";"Comuna";"Genero.Victima";"Edad";"si.no";"Genero.Agresor";"Comuna.1";"Tipo";"Nombre_Genero_Victima_Texto";"Nombre_Genero_Agresor_Texto";"Nombre_Comuna";"Nombre_Violencia"
930;"23-06-2022 14:42";13132;1;27;1;0;"Vitacura";35;"Mujer";"Hombre";"Vitacura";"Golpes con objetos, punetazos, patadas"
931;"24-06-2022 14:32";13601;1;32;1;0;"Talagante";9;"Mujer";"Hombre";"Talagante";"Descalificacion constante o humillacion verbal"
932;"28-06-2022 13:30";13601;1;25;1;0;"Talagante";23;"Mujer";"Hombre";"Talagante";"Comentarios sexuales no deseados"
933;"28-06-2022 16:04";13107;0;20;1;0;"Huechuraba";9;"Hombre";"Hombre";"Huechuraba";"Descalificacion constante o humillacion verbal"
934;"29-06-2022 13:51";13108;0;37;0;NA;"Independencia";50;"Hombre";NA;"Independencia";"Falta de politicas o proteccion efectiva frente a la violencia"
935;"30-06-2022 16:03";13101;1;22;1;1;"Santiago";27;"Mujer";"Mujer";"Santiago";"Relaciones sexuales sin consentimiento pleno"
936;"30-06-2022 16:05";13120;1;32;1;1;"Nunoa";25;"Mujer";"Mujer";"Nunoa";"Tocamientos sin consentimiento"
937;"05-07-2022 12:57";13103;1;25;1;1;"Cerro Navia";35;"Mujer";"Mujer";"Cerro Navia";"Golpes con objetos, punetazos, patadas"
938;"06-07-2022 12:25";13105;1;27;0;NA;"El Bosque";50;"Mujer";NA;"El Bosque";"Falta de politicas o proteccion efectiva frente a la violencia"
939;"07-07-2022 13:33";13114;0;27;0;NA;"Las Condes";50;"Hombre";NA;"Las Condes";"Falta de politicas o proteccion efectiva frente a la violencia"
940;"08-07-2022 13:07";13103;0;39;0;NA;"Cerro Navia";47;"Hombre";NA;"Cerro Navia";"Trato deshumanizante en servicios publicos o de salud"
941;"12-07-2022 13:21";13127;0;31;0;NA;"Recoleta";50;"Hombre";NA;"Recoleta";"Falta de politicas o proteccion efectiva frente a la violencia"
942;"14-07-2022 13:50";13124;1;22;0;NA;"Pudahuel";50;"Mujer";NA;"Pudahuel";"Falta de politicas o proteccion efectiva frente a la violencia"
943;"18-07-2022 14:05";13401;1;32;1;1;"San Bernardo";4;"Mujer";"Mujer";"San Bernardo";"Interrupciones o invisibilizacion en espacios publicos o laborales"
944;"19-07-2022 13:58";13131;0;33;1;0;"San Ramon";33;"Hombre";"Hombre";"San Ramon";"Empujones o sacudidas leves"
945;"26-07-2022 12:44";13110;0;32;1;0;"La Florida";33;"Hombre";"Hombre";"La Florida";"Empujones o sacudidas leves"
946;"27-07-2022 12:47";13120;1;19;0;NA;"Nunoa";50;"Mujer";NA;"Nunoa";"Falta de politicas o proteccion efectiva frente a la violencia"
947;"28-07-2022 14:18";13106;0;31;0;NA;"Estacion Central";50;"Hombre";NA;"Estacion Central";"Falta de politicas o proteccion efectiva frente a la violencia"
948;"28-07-2022 16:30";13113;1;35;1;0;"La Reina";9;"Mujer";"Hombre";"La Reina";"Descalificacion constante o humillacion verbal"
949;"03-08-2022 13:26";13127;0;30;1;0;"Recoleta";33;"Hombre";"Hombre";"Recoleta";"Empujones o sacudidas leves"
950;"03-08-2022 14:44";13119;0;25;0;NA;"Maipu";50;"Hombre";NA;"Maipu";"Falta de politicas o proteccion efectiva frente a la violencia"
214;"06-12-2022 12:26";13401;0;29;1;0;"San Bernardo";35;"Hombre";"Hombre";"San Bernardo";"Golpes con objetos, punetazos, patadas"
